,GEO_ID,Median_Income
989,0500000US20201,50588.0
990,0500000US20203,57978.0
991,0500000US20205,48341.0
992,0500000US20207,39643.0
993,0500000US20209,46881.0
994,0500000US21001,38021.0
995,0500000US21003,44036.0
996,0500000US21005,55334.0
997,0500000US21007,45048.0
998,0500000US21009,41459.0
999,0500000US21011,44898.0
1000,0500000US21013,26272.0
1001,0500000US21015,78327.0
1002,0500000US21017,49637.0
1003,0500000US21019,48308.0
1004,0500000US21021,46382.0
1005,0500000US21023,49158.0
1006,0500000US21025,27344.0
1007,0500000US21027,47190.0
1008,0500000US21029,63348.0
1009,0500000US21031,41763.0
1010,0500000US21033,44775.0
1011,0500000US21035,42273.0
1012,0500000US21037,63050.0
1013,0500000US21039,45109.0
1014,0500000US21041,43524.0
1015,0500000US21043,34736.0
1016,0500000US21045,34819.0
1017,0500000US21047,43919.0
1018,0500000US21049,54953.0
1019,0500000US21051,26840.0
1020,0500000US21053,32184.0
1021,0500000US21055,45244.0
1022,0500000US21057,35344.0
1023,0500000US21059,51673.0
1024,0500000US21061,43401.0
1025,0500000US21063,32306.0
1026,0500000US21065,31688.0
1027,0500000US21067,57291.0
1028,0500000US21069,44612.0
1029,0500000US21071,32730.0
1030,0500000US21073,56274.0
1031,0500000US21075,30114.0
1032,0500000US21077,52167.0
1033,0500000US21079,52631.0
1034,0500000US21081,48714.0
1035,0500000US21083,44043.0
1036,0500000US21085,38612.0
1037,0500000US21087,35899.0
1038,0500000US21089,51655.0
1039,0500000US21091,57217.0
1040,0500000US21093,54367.0
1041,0500000US21095,26478.0
1042,0500000US21097,48438.0
1043,0500000US21099,38396.0
1044,0500000US21101,48926.0
1045,0500000US21103,53926.0
1046,0500000US21105,42929.0
1047,0500000US21107,47170.0
1048,0500000US21109,32138.0
1049,0500000US21111,56586.0
1050,0500000US21113,58245.0
1051,0500000US21115,37055.0
1052,0500000US21117,64339.0
1053,0500000US21119,31198.0
1054,0500000US21121,30181.0
1055,0500000US21123,47643.0
1056,0500000US21125,41526.0
1057,0500000US21127,32798.0
1058,0500000US21129,25275.0
1059,0500000US21131,31627.0
1060,0500000US21133,29886.0
1061,0500000US21135,31147.0
1062,0500000US21137,42919.0
1063,0500000US21139,50839.0
1064,0500000US21141,48014.0
1065,0500000US21143,52528.0
1066,0500000US21145,46080.0
1067,0500000US21147,28105.0
1068,0500000US21149,51861.0
1069,0500000US21151,50060.0
1070,0500000US21153,28147.0
1071,0500000US21155,40107.0
1072,0500000US21157,55113.0
1073,0500000US21159,41013.0
1074,0500000US21161,45377.0
1075,0500000US21163,56603.0
1076,0500000US21165,39325.0
1077,0500000US21167,55093.0
1078,0500000US21169,37386.0
1079,0500000US21171,34879.0
1080,0500000US21173,45516.0
1081,0500000US21175,36134.0
1082,0500000US21177,43590.0
1083,0500000US21179,60127.0
1084,0500000US21181,38149.0
1085,0500000US21183,45564.0
1086,0500000US21185,99128.0
1087,0500000US21187,48801.0
1088,0500000US21189,30284.0
1089,0500000US21191,54375.0
1090,0500000US21193,33640.0
1091,0500000US21195,34856.0
1092,0500000US21197,37469.0
1093,0500000US21199,39998.0
1094,0500000US21201,41902.0
1095,0500000US21203,35720.0
1096,0500000US21205,38230.0
1097,0500000US21207,38390.0
1098,0500000US21209,70817.0
1099,0500000US21211,67056.0
1100,0500000US21213,48623.0
1101,0500000US21215,80166.0
1102,0500000US21217,44522.0
1103,0500000US21219,44005.0
1104,0500000US21221,50536.0
1105,0500000US21223,53056.0
1106,0500000US21225,46673.0
1107,0500000US21227,52270.0
1108,0500000US21229,53743.0
1109,0500000US21231,34914.0
1110,0500000US21233,42119.0
1111,0500000US21235,39005.0
1112,0500000US21237,24623.0
1113,0500000US21239,63820.0
1114,0500000US22001,43396.0
1115,0500000US22003,46446.0
1116,0500000US22005,80527.0
1117,0500000US22007,43759.0
1118,0500000US22009,38565.0
1119,0500000US22011,53209.0
1120,0500000US22013,30272.0
1121,0500000US22015,54268.0
1122,0500000US22017,41797.0
1123,0500000US22019,51148.0
1124,0500000US22021,37691.0
1125,0500000US22023,53423.0
1126,0500000US22025,40129.0
1127,0500000US22027,26776.0
1128,0500000US22029,32500.0
1129,0500000US22031,46006.0
1130,0500000US22033,54948.0
1131,0500000US22035,22346.0
1132,0500000US22037,51803.0
1133,0500000US22039,31965.0
1134,0500000US22041,35282.0
1135,0500000US22043,42505.0
1136,0500000US22045,46861.0
1137,0500000US22047,50161.0
1138,0500000US22049,39139.0
1139,0500000US22051,54032.0
1140,0500000US22053,42105.0
1141,0500000US22055,56999.0
1142,0500000US22057,55506.0
1143,0500000US22059,42104.0
1144,0500000US22061,35467.0
1145,0500000US22063,63389.0
1146,0500000US22065,30350.0
1147,0500000US22067,32929.0
1148,0500000US22069,28567.0
1149,0500000US22071,41604.0
1150,0500000US22073,41121.0
1151,0500000US22075,57204.0
1152,0500000US22077,41480.0
1153,0500000US22079,47269.0
1154,0500000US22081,33816.0
1155,0500000US22083,34029.0
1156,0500000US22085,40336.0
1157,0500000US22087,44661.0
1158,0500000US22089,69019.0
1159,0500000US22091,43886.0
1160,0500000US22093,51603.0
1161,0500000US22095,57429.0
1162,0500000US22097,36403.0
1163,0500000US22099,48656.0
1164,0500000US22101,40485.0
1165,0500000US22103,68905.0
1166,0500000US22105,47832.0
1167,0500000US22107,27500.0
1168,0500000US22109,48747.0
1169,0500000US22111,44100.0
1170,0500000US22113,51945.0
1171,0500000US22115,49141.0
1172,0500000US22117,37570.0
1173,0500000US22119,28951.0
1174,0500000US22121,65385.0
1175,0500000US22123,38500.0
1176,0500000US22125,59637.0
1177,0500000US22127,38353.0
1178,0500000US23001,53509.0
1179,0500000US23003,41123.0
1180,0500000US23005,73072.0
1181,0500000US23007,51422.0
1182,0500000US23009,57178.0
1183,0500000US23011,55365.0
1184,0500000US23013,57751.0
1185,0500000US23015,57720.0
1186,0500000US23017,49204.0
1187,0500000US23019,50808.0
1188,0500000US23021,40890.0
1189,0500000US23023,63694.0
1190,0500000US23025,44256.0
1191,0500000US23027,51931.0
1192,0500000US23029,41347.0
1193,0500000US23031,67830.0
1194,0500000US24001,45893.0
1195,0500000US24003,100798.0
1196,0500000US24005,76866.0
1197,0500000US24009,109313.0
1198,0500000US24011,58638.0
1199,0500000US24013,96769.0
1200,0500000US24015,76887.0
1201,0500000US24017,100003.0
1202,0500000US24019,52917.0
1203,0500000US24021,97730.0
1204,0500000US24023,52617.0
1205,0500000US24025,89147.0
1206,0500000US24027,121160.0
1207,0500000US24029,58598.0
1208,0500000US24031,108820.0
1209,0500000US24033,84920.0
1210,0500000US24035,97034.0
1211,0500000US24037,89845.0
1212,0500000US24039,37803.0
1213,0500000US24041,73547.0
1214,0500000US24043,60860.0
1215,0500000US24045,56956.0
1216,0500000US24047,63499.0
1217,0500000US24510,50379.0
1218,0500000US25001,74336.0
1219,0500000US25003,59230.0
1220,0500000US25005,69095.0
1221,0500000US25007,71811.0
1222,0500000US25009,79263.0
1223,0500000US25011,60950.0
1224,0500000US25013,55429.0
1225,0500000US25015,70876.0
1226,0500000US25017,102603.0
1227,0500000US25019,107717.0
1228,0500000US25021,103291.0
1229,0500000US25023,89489.0
1230,0500000US25025,69669.0
1231,0500000US25027,74679.0
1232,0500000US26001,40484.0
1233,0500000US26003,45570.0
1234,0500000US26005,62965.0
1235,0500000US26007,43363.0
1236,0500000US26009,56165.0
1237,0500000US26011,42290.0
1238,0500000US26013,46065.0
1239,0500000US26015,64490.0
1240,0500000US26017,48819.0
1241,0500000US26019,57974.0
1242,0500000US26021,50795.0
1243,0500000US26023,51947.0
1244,0500000US26025,48607.0
1245,0500000US26027,55107.0
1246,0500000US26029,55760.0
1247,0500000US26031,48044.0
1248,0500000US26033,46486.0
1249,0500000US26035,39565.0
1250,0500000US26037,70390.0
1251,0500000US26039,47977.0
1252,0500000US26041,47434.0
1253,0500000US26043,51645.0
1254,0500000US26045,64348.0
1255,0500000US26047,55829.0
1256,0500000US26049,48588.0
1257,0500000US26051,44619.0
1258,0500000US26053,38839.0
1259,0500000US26055,63575.0
1260,0500000US26057,47848.0
1261,0500000US26059,49622.0
1262,0500000US26061,43183.0
1263,0500000US26063,48289.0
1264,0500000US26065,52872.0
1265,0500000US26067,57043.0
1266,0500000US26069,43678.0
1267,0500000US26071,41599.0
1268,0500000US26073,45116.0
1269,0500000US26075,53658.0
1270,0500000US26077,56511.0
1271,0500000US26079,46898.0
1272,0500000US26081,63053.0
1273,0500000US26083,50292.0
1274,0500000US26085,37320.0
1275,0500000US26087,62641.0
1276,0500000US26089,65249.0
1277,0500000US26091,55450.0
1278,0500000US26093,84221.0
1279,0500000US26095,45469.0
1280,0500000US26097,47938.0
1281,0500000US26099,62855.0
1282,0500000US26101,50055.0
1283,0500000US26103,53970.0
1284,0500000US26105,51725.0
1285,0500000US26107,45018.0
1286,0500000US26109,46828.0
1287,0500000US26111,62625.0
1288,0500000US26113,47194.0
1289,0500000US26115,62203.0
1290,0500000US26117,49448.0
1291,0500000US26119,41772.0
1292,0500000US26121,50854.0
1293,0500000US26123,50326.0
1294,0500000US26125,79698.0
1295,0500000US26127,50104.0
1296,0500000US26129,40373.0
1297,0500000US26131,41546.0
1298,0500000US26133,44032.0
1299,0500000US26135,42335.0
1300,0500000US26137,54332.0
1301,0500000US26139,69314.0
1302,0500000US26141,47948.0
1303,0500000US26143,42054.0
1304,0500000US26145,48000.0
1305,0500000US26147,56951.0
1306,0500000US26149,52086.0
1307,0500000US26151,47672.0
1308,0500000US26153,45500.0
1309,0500000US26155,56032.0
1310,0500000US26157,49988.0
1311,0500000US26159,54485.0
1312,0500000US26161,72586.0
1313,0500000US26163,47301.0
1314,0500000US26165,47193.0
1315,0500000US27001,49351.0
1316,0500000US27003,82175.0
1317,0500000US27005,60284.0
1318,0500000US27007,49160.0
1319,0500000US27009,57715.0
1320,0500000US27011,53900.0
1321,0500000US27013,57429.0
1322,0500000US27015,61120.0
1323,0500000US27017,63098.0
1324,0500000US27019,101496.0
1325,0500000US27021,52204.0
1326,0500000US27023,55269.0
1327,0500000US27025,83464.0
1328,0500000US27027,65269.0
1329,0500000US27029,50386.0
1330,0500000US27031,57432.0
1331,0500000US27033,52087.0
1332,0500000US27035,56549.0
1333,0500000US27037,86036.0
1334,0500000US27039,74575.0
1335,0500000US27041,63819.0
1336,0500000US27043,53156.0
1337,0500000US27045,61207.0
1338,0500000US27047,53631.0
1339,0500000US27049,66800.0
1340,0500000US27051,55466.0
1341,0500000US27053,78167.0
1342,0500000US27055,60382.0
1343,0500000US27057,56709.0
1344,0500000US27059,74616.0
1345,0500000US27061,55139.0
1346,0500000US27063,58727.0
1347,0500000US27065,57163.0
1348,0500000US27067,60294.0
1349,0500000US27069,59643.0
1350,0500000US27071,50870.0
1351,0500000US27073,53071.0
1352,0500000US27075,61452.0
1353,0500000US27077,49967.0
1354,0500000US27079,71080.0
1355,0500000US27081,53077.0
1356,0500000US27083,57730.0
1357,0500000US27085,62121.0
1358,0500000US27087,44688.0
1359,0500000US27089,60118.0
1360,0500000US27091,52798.0
1361,0500000US27093,63452.0
1362,0500000US27095,56135.0
1363,0500000US27097,57815.0
1364,0500000US27099,54295.0
1365,0500000US27101,60231.0
1366,0500000US27103,67399.0
1367,0500000US27105,55304.0
1368,0500000US27107,55085.0
1369,0500000US27109,76951.0
1370,0500000US27111,58682.0
1371,0500000US27113,60122.0
1372,0500000US27115,53422.0
1373,0500000US27117,52917.0
1374,0500000US27119,59343.0
1375,0500000US27121,61275.0
1376,0500000US27123,64660.0
1377,0500000US27125,58576.0
1378,0500000US27127,55404.0
1379,0500000US27129,59028.0
1380,0500000US27131,68584.0
1381,0500000US27133,63005.0
1382,0500000US27135,62202.0
1383,0500000US27137,55646.0
1384,0500000US27139,102152.0
1385,0500000US27141,89250.0
1386,0500000US27143,63439.0
1387,0500000US27145,62789.0
1388,0500000US27147,64903.0
1389,0500000US27149,60559.0
1390,0500000US27151,51620.0
1391,0500000US27153,53585.0
1392,0500000US27155,51957.0
1393,0500000US27157,65226.0
1394,0500000US27159,46605.0
1395,0500000US27161,56762.0
1396,0500000US27163,96671.0
1397,0500000US27165,54065.0
1398,0500000US27167,60595.0
1399,0500000US27169,59329.0
1400,0500000US27171,84974.0
1401,0500000US27173,59210.0
1402,0500000US28001,29936.0
1403,0500000US28003,42086.0
1404,0500000US28005,33981.0
1405,0500000US28007,33767.0
1406,0500000US28009,36258.0
1407,0500000US28011,29854.0
1408,0500000US28013,37263.0
1409,0500000US28015,46052.0
1410,0500000US28017,36548.0
1411,0500000US28019,36777.0
1412,0500000US28021,29338.0
1413,0500000US28023,43207.0
1414,0500000US28025,31833.0
1415,0500000US28027,29121.0
1416,0500000US28029,42151.0
1417,0500000US28031,38178.0
1418,0500000US28033,67038.0
1419,0500000US28035,39840.0
1420,0500000US28037,40219.0
1421,0500000US28039,47292.0
1422,0500000US28041,49677.0
1423,0500000US28043,40122.0
1424,0500000US28045,48119.0
1425,0500000US28047,47894.0
1426,0500000US28049,44625.0
1427,0500000US28051,21504.0
1428,0500000US28053,28962.0
1429,0500000US28055,24208.0
1430,0500000US28057,44567.0
1431,0500000US28059,51657.0
1432,0500000US28061,35872.0
1433,0500000US28063,25019.0
1434,0500000US28065,32116.0
1435,0500000US28067,41775.0
1436,0500000US28069,31103.0
1437,0500000US28071,50272.0
1438,0500000US28073,60328.0
1439,0500000US28075,42534.0
1440,0500000US28077,41914.0
1441,0500000US28079,37096.0
1442,0500000US28081,50559.0
1443,0500000US28083,26735.0
1444,0500000US28085,42606.0
1445,0500000US28087,50441.0
1446,0500000US28089,71824.0
1447,0500000US28091,32090.0
1448,0500000US28093,42233.0
1449,0500000US28095,42354.0
1450,0500000US28097,39840.0
1451,0500000US28099,37987.0
1452,0500000US28101,35958.0
1453,0500000US28103,33784.0
1454,0500000US28105,40453.0
1455,0500000US28107,38304.0
1456,0500000US28109,46901.0
1457,0500000US28111,42469.0
1458,0500000US28113,31784.0
1459,0500000US28115,44759.0
1460,0500000US28117,39256.0
1461,0500000US28119,25283.0
1462,0500000US28121,65996.0
1463,0500000US28123,34943.0
1464,0500000US28125,29394.0
1465,0500000US28127,43850.0
1466,0500000US28129,43105.0
1467,0500000US28131,45483.0
1468,0500000US28133,30838.0
1469,0500000US28135,29864.0
1470,0500000US28137,51030.0
1471,0500000US28139,39246.0
1472,0500000US28141,37681.0
1473,0500000US28143,39370.0
1474,0500000US28145,45754.0
1475,0500000US28147,30961.0
1476,0500000US28149,45113.0
1477,0500000US28151,29705.0
1478,0500000US28153,37706.0
1479,0500000US28155,45730.0
1480,0500000US28157,27313.0
1481,0500000US28159,34724.0
1482,0500000US28161,41464.0
1483,0500000US28163,33279.0
1484,0500000US29001,41929.0
1485,0500000US29003,58772.0
1486,0500000US29005,50236.0
1487,0500000US29007,44261.0
1488,0500000US29009,44403.0
1489,0500000US29011,44125.0
1490,0500000US29013,47625.0
1491,0500000US29015,40249.0
1492,0500000US29017,44158.0
1493,0500000US29019,55328.0
1494,0500000US29021,51916.0
1495,0500000US29023,39915.0
1496,0500000US29025,49839.0
1497,0500000US29027,56938.0
1498,0500000US29029,53478.0
1499,0500000US29031,53732.0
1500,0500000US29033,50830.0
1501,0500000US29035,39530.0
1502,0500000US29037,69433.0
1503,0500000US29039,39365.0
1504,0500000US29041,46738.0
1505,0500000US29043,60645.0
1506,0500000US29045,48909.0
1507,0500000US29047,70510.0
1508,0500000US29049,62701.0
1509,0500000US29051,60066.0
1510,0500000US29053,52735.0
1511,0500000US29055,44438.0
1512,0500000US29057,40399.0
1513,0500000US29059,43542.0
1514,0500000US29061,51679.0
1515,0500000US29063,55918.0
1516,0500000US29065,42100.0
1517,0500000US29067,37425.0
1518,0500000US29069,36380.0
1519,0500000US29071,57214.0
1520,0500000US29073,54885.0
1521,0500000US29075,47790.0
1522,0500000US29077,46086.0
1523,0500000US29079,45594.0
1524,0500000US29081,42917.0
1525,0500000US29083,45795.0
1526,0500000US29085,34182.0
1527,0500000US29087,49524.0
1528,0500000US29089,52700.0
1529,0500000US29091,38357.0
1530,0500000US29093,37435.0
1531,0500000US29095,55134.0
1532,0500000US29097,48357.0
1533,0500000US29099,65454.0
1534,0500000US29101,55273.0
1535,0500000US29103,40000.0
1536,0500000US29105,47257.0
1537,0500000US29107,58766.0
1538,0500000US29109,44742.0
1539,0500000US29111,45988.0
1540,0500000US29113,64196.0
1541,0500000US29115,45930.0
1542,0500000US29117,46992.0
1543,0500000US29119,41643.0
1544,0500000US29121,42746.0
1545,0500000US29123,43636.0
1546,0500000US29125,47569.0
1547,0500000US29127,48784.0
1548,0500000US29129,47298.0
1549,0500000US29131,47171.0
1550,0500000US29133,35357.0
1551,0500000US29135,58010.0
1552,0500000US29137,43966.0
1553,0500000US29139,46757.0
1554,0500000US29141,39003.0
1555,0500000US29143,38679.0
1556,0500000US29145,50813.0
1557,0500000US29147,44232.0
1558,0500000US29149,33601.0
1559,0500000US29151,61687.0
1560,0500000US29153,31947.0
1561,0500000US29155,33859.0
1562,0500000US29157,55863.0
1563,0500000US29159,46157.0
1564,0500000US29161,44154.0
1565,0500000US29163,46385.0
1566,0500000US29165,80393.0
1567,0500000US29167,45660.0
1568,0500000US29169,53492.0
1569,0500000US29171,42849.0
1570,0500000US29173,55377.0
1571,0500000US29175,47740.0
1572,0500000US29177,61957.0
1573,0500000US29179,40324.0
1574,0500000US29181,34971.0
1575,0500000US29183,84978.0
1576,0500000US29185,38870.0
1577,0500000US29186,60129.0
1578,0500000US29187,46466.0
1579,0500000US29189,67420.0
1580,0500000US29195,44720.0
1581,0500000US29197,42694.0
1582,0500000US29199,50085.0
1583,0500000US29201,44139.0
1584,0500000US29203,34265.0
1585,0500000US29205,44083.0
1586,0500000US29207,41062.0
1587,0500000US29209,49656.0
1588,0500000US29211,46481.0
1589,0500000US29213,46031.0
1590,0500000US29215,35067.0
1591,0500000US29217,43276.0
1592,0500000US29219,60125.0
1593,0500000US29221,41483.0
1594,0500000US29223,34316.0
1595,0500000US29225,50560.0
1596,0500000US29227,53580.0
1597,0500000US29229,34776.0
1598,0500000US29510,43896.0
1599,0500000US30001,43201.0
1600,0500000US30003,49859.0
1601,0500000US30005,41279.0
1602,0500000US30007,60594.0
1603,0500000US30009,58707.0
1604,0500000US30011,48000.0
1605,0500000US30013,49913.0
1606,0500000US30015,42298.0
1607,0500000US30017,52965.0
1608,0500000US30019,57440.0
1609,0500000US30021,58596.0
1610,0500000US30023,41820.0
1611,0500000US30025,64545.0
1612,0500000US30027,50540.0
1613,0500000US30029,56182.0
1614,0500000US30031,66397.0
1615,0500000US30033,42000.0
1616,0500000US30035,36045.0
1617,0500000US30037,43875.0
1618,0500000US30039,49881.0
1619,0500000US30041,49321.0
1620,0500000US30043,69646.0
1621,0500000US30045,43661.0
1622,0500000US30047,48829.0
1623,0500000US30049,65791.0
1624,0500000US30051,44875.0
1625,0500000US30053,40140.0
1626,0500000US30055,49701.0
1627,0500000US30057,54107.0
1628,0500000US30059,46607.0
1629,0500000US30061,41705.0
1630,0500000US30063,54062.0
1631,0500000US30065,43274.0
1632,0500000US30067,53068.0
1633,0500000US30069,51250.0
1634,0500000US30071,46212.0
1635,0500000US30073,51151.0
1636,0500000US30075,54427.0
1637,0500000US30077,54667.0
1638,0500000US30079,43625.0
1639,0500000US30081,53054.0
1640,0500000US30083,67205.0
1641,0500000US30085,43194.0
1642,0500000US30087,57992.0
1643,0500000US30089,40823.0
1644,0500000US30091,55521.0
1645,0500000US30093,45718.0
1646,0500000US30095,64645.0
1647,0500000US30097,49886.0
1648,0500000US30099,55000.0
1649,0500000US30101,50721.0
1650,0500000US30103,43047.0
1651,0500000US30105,53162.0
1652,0500000US30107,39655.0
1653,0500000US30109,53958.0
1654,0500000US30111,61264.0
1655,0500000US31001,53023.0
1656,0500000US31003,49912.0
1657,0500000US31005,42813.0
1658,0500000US31007,51750.0
1659,0500000US31009,51094.0
1660,0500000US31011,54979.0
1661,0500000US31013,54004.0
1662,0500000US31015,47778.0
1663,0500000US31017,43098.0
1664,0500000US31019,59431.0
1665,0500000US31021,54203.0
1666,0500000US31023,58979.0
1667,0500000US31025,71846.0
1668,0500000US31027,61869.0
1669,0500000US31029,57009.0
1670,0500000US31031,56651.0
1671,0500000US31033,53871.0
1672,0500000US31035,57173.0
1673,0500000US31037,58872.0
1674,0500000US31039,56768.0
1675,0500000US31041,52184.0
1676,0500000US31043,59231.0
1677,0500000US31045,50750.0
1678,0500000US31047,53721.0
1679,0500000US31049,47287.0
1680,0500000US31051,56905.0
1681,0500000US31053,54085.0
1682,0500000US31055,64629.0
1683,0500000US31057,41716.0
1684,0500000US31059,60313.0
1685,0500000US31061,49282.0
1686,0500000US31063,54659.0
1687,0500000US31065,48838.0
1688,0500000US31067,53110.0
1689,0500000US31069,43750.0
1690,0500000US31071,53000.0
1691,0500000US31073,64053.0
1692,0500000US31075,46500.0
1693,0500000US31077,47869.0
1694,0500000US31079,57104.0
1695,0500000US31081,64210.0
1696,0500000US31083,49835.0
1697,0500000US31085,51726.0
1698,0500000US31087,49962.0
1699,0500000US31089,60387.0
1700,0500000US31091,41125.0
1701,0500000US31093,59348.0
1702,0500000US31095,44510.0
1703,0500000US31097,54712.0
1704,0500000US31099,60266.0
1705,0500000US31101,50735.0
1706,0500000US31103,56500.0
1707,0500000US31105,53403.0
1708,0500000US31107,52332.0
1709,0500000US31109,60527.0
1710,0500000US31111,59795.0
1711,0500000US31113,52708.0
1712,0500000US31115,51000.0
1713,0500000US31117,48125.0
1714,0500000US31119,53188.0
1715,0500000US31121,55649.0
1716,0500000US31123,46194.0
1717,0500000US31125,49032.0
1718,0500000US31127,51828.0
1719,0500000US31129,43388.0
1720,0500000US31131,59167.0
1721,0500000US31133,46452.0
1722,0500000US31135,65543.0
1723,0500000US31137,59040.0
1724,0500000US31139,64511.0
1725,0500000US31141,62305.0
1726,0500000US31143,67719.0
1727,0500000US31145,48808.0
1728,0500000US31147,47917.0
1729,0500000US31149,56250.0
1730,0500000US31151,51502.0
1731,0500000US31153,82032.0
1732,0500000US31155,68682.0
1733,0500000US31157,49745.0
1734,0500000US31159,70389.0
1735,0500000US31161,45371.0
1736,0500000US31163,50781.0
1737,0500000US31165,48269.0
1738,0500000US31167,63986.0
1739,0500000US31169,51821.0
1740,0500000US31171,59432.0
1741,0500000US31173,51034.0
1742,0500000US31175,55324.0
1743,0500000US31177,71430.0
1744,0500000US31179,56456.0
1745,0500000US31181,46188.0
1746,0500000US31183,51591.0
1747,0500000US31185,60298.0
1748,0500000US32001,57824.0
1749,0500000US32003,59340.0
1750,0500000US32005,66810.0
1751,0500000US32007,81232.0
1752,0500000US32009,37375.0
1753,0500000US32011,67105.0
1754,0500000US32013,67756.0
1755,0500000US32015,88030.0
1756,0500000US32017,58462.0
1757,0500000US32019,56875.0
1758,0500000US32021,35806.0
1759,0500000US32023,47300.0
1760,0500000US32027,50491.0
1761,0500000US32029,66292.0
1762,0500000US32031,64791.0
1763,0500000US32033,60827.0
1764,0500000US32510,55718.0
1765,0500000US33001,69447.0
1766,0500000US33003,63153.0
1767,0500000US33005,64751.0
1768,0500000US33007,47117.0
1769,0500000US33009,63389.0
1770,0500000US33011,81460.0
1771,0500000US33013,75737.0
1772,0500000US33015,93756.0
1773,0500000US33017,72960.0
1774,0500000US33019,61312.0
1775,0500000US34001,62110.0
1776,0500000US34003,101144.0
1777,0500000US34005,87416.0
1778,0500000US34007,70451.0
1779,0500000US34009,67074.0
1780,0500000US34011,54149.0
1781,0500000US34013,61510.0
1782,0500000US34015,87283.0
1783,0500000US34017,71189.0
1784,0500000US34019,115379.0
1785,0500000US34021,81057.0
1786,0500000US34023,89533.0
1787,0500000US34025,99733.0
1788,0500000US34027,115527.0
1789,0500000US34029,70909.0
1790,0500000US34031,69688.0
1791,0500000US34033,66842.0
1792,0500000US34035,113611.0
1793,0500000US34037,94520.0
1794,0500000US34039,80198.0
1795,0500000US34041,81307.0
1796,0500000US35001,53329.0
1797,0500000US35003,41910.0
1798,0500000US35005,43359.0
1799,0500000US35006,39413.0
1800,0500000US35007,36302.0
1801,0500000US35009,45092.0
1802,0500000US35011,31625.0
1803,0500000US35013,40973.0
1804,0500000US35015,65328.0
1805,0500000US35017,37843.0
1806,0500000US35019,24798.0
1807,0500000US35021,29375.0
1808,0500000US35023,42526.0
1809,0500000US35025,60546.0
1810,0500000US35027,46216.0
1811,0500000US35028,121324.0
1812,0500000US35029,29360.0
1813,0500000US35031,33834.0
1814,0500000US35033,28446.0
1815,0500000US35035,41988.0
1816,0500000US35037,29035.0
1817,0500000US35039,39952.0
1818,0500000US35041,42702.0
1819,0500000US35043,63802.0
1820,0500000US35045,50518.0
1821,0500000US35047,30946.0
1822,0500000US35049,61200.0
1823,0500000US35051,29755.0
1824,0500000US35053,42083.0
1825,0500000US35055,38329.0
1826,0500000US35057,36120.0
1827,0500000US35059,35884.0
1828,0500000US35061,48945.0
1829,0500000US36001,66252.0
1830,0500000US36003,48412.0
1831,0500000US36005,40088.0
1832,0500000US36007,52226.0
1833,0500000US36009,48703.0
1834,0500000US36011,58377.0
1835,0500000US36013,46820.0
1836,0500000US36015,54940.0
1837,0500000US36017,52002.0
1838,0500000US36019,56365.0
1839,0500000US36021,66787.0
1840,0500000US36023,56023.0
1841,0500000US36025,49544.0
1842,0500000US36027,81219.0
1843,0500000US36029,58121.0
1844,0500000US36031,56763.0
1845,0500000US36033,50407.0
1846,0500000US36035,50482.0
1847,0500000US36037,60524.0
1848,0500000US36039,53601.0
1849,0500000US36041,58675.0
1850,0500000US36043,54646.0
1851,0500000US36045,52685.0
1852,0500000US36047,60231.0
1853,0500000US36049,54524.0
1854,0500000US36051,59510.0
1855,0500000US36053,61633.0
1856,0500000US36055,60075.0
1857,0500000US36057,49462.0
1858,0500000US36059,116100.0
1859,0500000US36061,86553.0
1860,0500000US36063,55522.0
1861,0500000US36065,56027.0
1862,0500000US36067,61359.0
1863,0500000US36069,64944.0
1864,0500000US36071,79944.0
1865,0500000US36073,52620.0
1866,0500000US36075,55967.0
1867,0500000US36077,54028.0
1868,0500000US36079,104486.0
1869,0500000US36081,68666.0
1870,0500000US36083,68991.0
1871,0500000US36085,82783.0
1872,0500000US36087,93024.0
1873,0500000US36089,50940.0
1874,0500000US36091,84291.0
1875,0500000US36093,65499.0
1876,0500000US36095,57714.0
1877,0500000US36097,52327.0
1878,0500000US36099,54545.0
1879,0500000US36101,53663.0
1880,0500000US36103,101031.0
1881,0500000US36105,57426.0
1882,0500000US36107,62999.0
1883,0500000US36109,60240.0
1884,0500000US36111,64304.0
1885,0500000US36113,61024.0
1886,0500000US36115,57258.0
1887,0500000US36117,59449.0
1888,0500000US36119,96610.0
1889,0500000US36121,58052.0
1890,0500000US36123,56563.0
1891,0500000US37001,49688.0
1892,0500000US37003,48756.0
1893,0500000US37005,37830.0
1894,0500000US37007,40213.0
1895,0500000US37009,40962.0
1896,0500000US37011,40340.0
1897,0500000US37013,45212.0
1898,0500000US37015,35527.0
1899,0500000US37017,36173.0
1900,0500000US37019,58236.0
1901,0500000US37021,52207.0
1902,0500000US37023,44557.0
1903,0500000US37025,67328.0
1904,0500000US37027,44511.0
1905,0500000US37029,64572.0
1906,0500000US37031,57194.0
1907,0500000US37033,45733.0
1908,0500000US37035,52056.0
1909,0500000US37037,67031.0
1910,0500000US37039,41438.0
1911,0500000US37041,46519.0
1912,0500000US37043,42222.0
1913,0500000US37045,42247.0
1914,0500000US37047,37628.0
1915,0500000US37049,52687.0
1916,0500000US37051,46875.0
1917,0500000US37053,69964.0
1918,0500000US37055,59381.0
1919,0500000US37057,49546.0
1920,0500000US37059,60434.0
1921,0500000US37061,41764.0
